song_id,name,isrc
/OgKGkmUPhJ6MTA1t20x74gasljOB8UDgHQYHC5ByHw=,Fix You,GBAYE0501399
luayJClNuIMOSvUkGFL5CyVRKy95yOpbirRTztb2GH4=,For Muzik,KRA390900001
lcKZRYBDmegk9TQjhqbc0/7J00chbREfZ4/boCB2c3M=,Soft Piano,TCACB1414177
lxfUSdU+Cz1nBLFT3RaKr5tiipoQxdq1UFRW0n9/BNQ=,You Get Me,TWU711601473
AJ+MGPsb3E/uu3JVE37LKTpdvubPF0Csj+24K4HhmaY=,Airplanes| Part II (feat Eminem & Hayley Williams of Paramore),USAT21000549
/d7j8nt6xr8XCzbEtNZMw0UPHlWDn4zNaYUmVcxJnrs=,不只是朋友,
6HTJRaZ75tuoK/PNQiB0nwfnp2vfxKXxm3CS2KHJQ8w=,The Only One,USNO11000082
OVDRTHyTI+4z6akweRfV3Z2wB8/i2kfRYps7Q7oX1Dg=,Moon River,TCABK1201482
eOueP5KvW/xoY8GLZyj2Zkra42DX+jeaOHbHjmj6RW4=,Brandenburg Concerto No 3 in G Major,AUV401424463
+UKGeVXrPARFTiZQm9/awv8iSNFGDifPVddrSrHMpLU=,Shooting Star,KRB751422713
gsTcG67LnUzjsICmaku0YEfl1EYUhHJagZxWKoKjhks=,Beautiful Quiet,USSMG1000023
bR0ELI84r2ZCgev6VFxpxLwt7T761G7gVIYpxWkjtdE=,預想,JPVI01115150
L0x85WSaLvCvw9vWktwX6Ef1STOAym5IqLbQSR34GNY=,Hope (feat. Cee-Lo),USAT20303729
zfi33Zbr+9VKcjji2mjMt60wX3bD/pqawpDVnaetSKo=,中國山,CNE041400024
pPdJXPhDUP3y2cqRHXYVZ8rk9YBpBaeBP0GNz6iJr2M=,Can I Get an Amen (feat. Martha Wash) [Revolucian Remix],QMFMF1405433
X7IviLs9tm/LTcaqtwPo7CfiJqIvkdLYE5M3hJdxl5c=,幸せの通り道 (feat. 初音ミク),JPE561400854
BqMiI2aeKhpOHxmOpDTY8+WXIO5i9IE67auexNUpyEk=,Losing Myself,USSTT1500133
cjdPloWky8DfMeI1Xa+fPQ0o7g91BzAlzU61Trqfh5g=,隱形的雪 (Yin Xing De Xue),TWA470519002
LMmEOXZvQWHUYONdje3NNMOc5AEUDC0gUeoP8hqeFvo=,The Spaghetti Western Theme from The Celts,GBAHT0500408
IsO0C8akHfci5zQCbOljzOJwAd0HdpRcYr+vlOtcAVE=,The Greatest,GBUM71505610
iBEdzSzi7tsLKfeZmAMj4mQC0/YGfE/p5/S0RXTHK7M=,起風,TWE970901303
Of+BtNUOpaJbpnPTiIbawTH3/tFgwZSTcTD+3ppeUrs=,Brahms Lullaby,FR59R1632842
gEsX/nvv7ri0pi8daAqANQpWCRUfENsRk9J93gsmPgM=,Party In The U.S.A.,USHR10924519
RwzQ3moXAtHKIwmFx/+U+PoSFrU+eBnzFf1srBhXN38=,Canon No. 15 (Waltz),PLL431495863
oPvQ2TBdvtLQKI3nARMH46da9d9t3N7BkqQoKNiGUk8=,Leave me alone (Leave Me Alone),TWA530000010
8j9xA/A+0azLjTYC8V0THJ4j7rH0kLTDSAQF7lYiPn0=,愁夜暝,TWA239300024
0o1IJUYQoMfwlgwl5aA4Wtdhmm8fpryy1SPyoDvVvXo=,Just Walk Away,CAC229800151
7vJYm/kF6hjIkUL3FpYeOXDU5eZekSSSCC+ZWKXCq0M=,Fly With Me,USHR10924414
4ypmbVIc4jcdoBOtJV3l4t7A95EqLK0SwpaaYy9JEK4=,Symphony No. 7 In A Major| Op. 92: II. Allegretto,CALC40901027
U63f4tyHGYGHdvWsPpgvdPpPPCyZBVRF9lBYyn5j4sY=,Wishing On The Same Star 同星祈願,JPB600242001
tQltgXvR5vX5b9x1Tv8VhFTJchybhwQmh0gAhJZjhDM=,讓你飛,TWA750600402
7+uwa1xOovhzOXsjN6D5PV3rmOhgq62C+GSBz1nvRu8=,席耶那小花園,TWC010901631
dq/LukgDTLl+ztTZf7++bYoQZNyxsxRMwIeCv/g1mRY=,Galimathias musicum| K.32,DEF058931400
p88/UEpI4vAvfj55ZkeEqSEF4AKya5eyVltugMw85HE=,The Glistening Pond,USR2M0900018
wNg2QKPWdOTvF2lu+jY+sShL5fs175+h8GATmfWuqNE=,小題大作,
ZDkE1WUEymZxpOca/Hk3hZqoZomZbT91K14+wFNCQ5g=,青梅竹馬,TWA750700201
8Ah9UkGyLI4VNcxlpVRaVvl7qOdtZ7FMZIgGO0YQ5SA=,晚安,
z82PWAFJmn8KqKyj77pTn27fi/zNxy47oaLeKfhqfHY=,The One,USJI19910626
ccUEtXgVg1C+EImoj0qJcWgRKDO4oQ8Y4vHohS8se+I=,Last Of The American Girls(僅存的美國女孩),USRE10900673
vX3oLIJFId+ZOFcMDRImFOch44Jf0WAKXud9cVTajXY=,Sous le ciel de Paris,FR2PY1403250
j02pWj8m1WNYZ1+ZwQQoKI679u1rqZVHvMOPJ70ZNO4=,Iz U Down,USRC11302075
5ztsJpgPfI1jTeyb+isNrWb92iIj611n8kjUCKRg69E=,Paradise,USAR10200980
CAuxAITQext94ADuAddh8vQO2n08xV16NSxiWqGL7Kc=,曖昧,HKG079900347
RPLX2s91rzzumSuj50GBJSZePcxn1f41qzaWDBWQACU=,避風港 (Haven),TWAE31600918
vS6esyNcAuKCX7AS0B2YsgjCOLbvfnhtPPDm2IkHAGg=,Take Me Or Leave Me,USBYQ0600007
vxj4EJ+z6/pjqRPsCEwj4eBodWGBOv0mEtlG18Lt2aU=,JOURNEY,TWA220788704
CBygMylCDc02olz48nrfztO43jtA9YwnloIdAfrDiWE=,WE WISH YOU A MERRY CHRISTMAS,
UwShPSHpIY99c2ca9aPDot+ORBPB0NLvmLpVLEhs2hs=,Mr.Snowman,JPB601403975
l8hQl+G6nUZT/vm2zUAnO80hqR5SMhDHjipiTsRNafI=,一翦梅,TWA750001407
JC3hZ/ygpnpSyqmxh7f9i0Bv5DmrPHueUS/i3I85U/M=,La Folia,
pnJranr6SGXqZCGuZje/WB/ipMAu+8VCzr6FlvQS9vA=,DJ Khaled feat. Ludacris| Snoop Dogg| T-Pain & Rick Ross - All I Do Is Win (Vocal Version),USA371587639
uKSjKbl6rh4AQ/tNcniU84tQE9ndBk6fd1CvP4eRUR8=,Sometimes Always,GBAHT0200222
A/UfPEtCL3FI36MFcsmBFHF6n/HHMxb+/grw5YmZgHE=,貳伍這冬,
X8xg/AukzWacA79J5m2FPErDv3z++vLq5iD+OQPetVg=,Victory 10 再勝十年,
e0mIoCGPCdPZ/JagshooMzyCJMz/mQcA11Eq6BEGe44=,Cowboys And Angels,GBBBM9000016
eiFFL1aR0WRJBkR3VmEPxgCwSvtYqk0knX6x4ornbP8=,メリーゴーランド,JPTF01618301
AVeRnL0nxwhae+oWurUYRkig2ANqbVPrMdcnATS2K9Q=,搖擺的黃圍裙,TWC010903741
m0Ho+5O5Lzf7Z2n5crMhKYirG6iFZyCvIrZH8WFTDAs=,安撫,KRA491401520
yRhRu5blgClTpXr84dVgaTV2RPNkKX+KnYhDPBEWQsA=,Sinfonia No. 3 in D Major| BWV 789,QMFMG1433944
nsZ5yLNF4erGjjr1KO738ZXOWUHzwGEjqGD3lJFUbRI=,Language (Extended Mix),GBCEN1200388
qLkChwJyPi3r2NWJShyfmxnqQMn1SqTvVJuakxQmCt0=,My Love Originally Performed By Westlife,FR4GL1096113
vV9trJ2bFvv8+vemewLG4VkcuCjVjaDyjwqagno+6x8=,依然想你,TWA458920307
GuSOjPHEGi4mT2SKIlBnoxk58v9MzMhIxO32cwJi+H8=,我倆在一起,TWV011200009
Q+pO/N+RxeLrlMs1EwcCuCk6o8EMlqx7cXensGzabMk=,Hymn To Hope(希望頌),NOACM9702030
tNAWhRYsZP/3o0st7GAfVfFdkirUKrqgZTtFaq7bRHw=,空中廚房 - 炒四物雞,TWC930000140
MVqyKmfs7ajIsVf5lykVDaoFFdbshx1+vsU4K9in6M8=,我願意,HKG079400043
2hsmEX2rWbwHdeRb91L61yIhZFNuUcdpbZvAf9aXUa0=,痴情何苦,
vNbzU6s8cekf1zcNW+NLD+yp/oo8AJ8HR6sUt66mP24=,Obvious,USSM10803207
f9n9iMdRZPmrFU5mJRMTE0YCWZXNc8o4djNk9v/DHbc=,Follow the Sun,DEAR41510450
8C2Um8zY5A61pJhjVtOWjhtvizCAgBaDpOmfSEhoFfA=,Not My Name,HKA131300222
1YxcUdbIdNMwh8lPrWSp43UxDu18IPnTIu9h6ruE2dM=,HELLO ATLANTIS,JPPC01201736
dqmoh92e8t1FvbpjqqEmlMJJp8ptc9aWbFVUOEhcKoQ=,康定情歌,TWB510011704
y6s/F04DMyq+hVEblckkN5zcGeSgxZz/Fq+jGIp8nT8=,似水流年,QM4TX1510762
GTz/a4YvOHdpHjMRJcUXF7kLOD3riTn9K++2gHehHvI=,College Girl,USJI11100185
yZpeDlAMPwQvN3Tx7TBeLZTIcZUpFtugEsc5xwuUHkM=,So Far Away,SEBGA0800130
mccs0I2KgfnX5k3uYf5j2S6ED3a0crTtNXYvIbexTRs=,擦去的愛,TWC611611304
qplvFaweyiPK+n0ZbDou5zrar8OH7bg/aHxZE6zMLZI=,Flamenco Sketches (Alternate Take),USSM15900118
3zlVLvSn7TFs24rF0BU24itXSo4cYHYi6TN/xzcohEI=,Times Change,AUSM09100085
yDoN1st3dfHrxS6gXVEmPxoXlKSOTTdfRmrYTboBlvY=,I Can't Tell You Why,USEE11300335
odhuKlzWWzg07qw7p5gHWV4vuu1BJ2fJMZVP0fsRob0=,At Seventeen,
LZNNYXd3kE6HfIS7VFJBTw1Mh8/79I+VtvupYKr0gns=,Stay Awake,USWD10423161
7nGia7G4iwgJv3p9YzI7FnzaJCWP3L9pUNk7u2SSAT8=,Bop Til You Drop,USRC10301239
BEZDOoftW8zfcYRLXRqPjLhwtuEGJvtI+9is7SHE0EY=,Im so Fancy,AUUS00607416
vFWqnISli51W8nEmaDLO5meEtGYSNyUtTIM3RG8TuOg=,Wake-up Call,UK6821400383
eYJYVBJHRg9i0Y84W+BadNOaHGCysWRc3cJHgwSl+gI=,進城曲,USRGU1400360
dNN5HDTDzmP5JcPjuXC4kD4tKV7Jah99tp/Y01P5DJU=,Elgar: Pomp and Circumstance March no.4,GBF077710174
4Xa5bFpRJ6t812kPLW/gLeS8/IvZln2xSzsv/VDVsmI=,Thinking Of You,USSM10022978
dv+f5we2vx/hcGuxpwNNyUKAdpf7Fc/oFB4pceYDiHk=,小心我撒野,TWJ011500102
y78heDthzOSv+nPueLarXS7wxSxP3bTzec/zCQgFzko=,El Bodeguero,JPTO00501604
+Tt6cIm065VEh6GUrJCBa1vG3e0PmASD7E9Bvwiho74=,Running Your Mouth (feat. Snoop Dogg| Nate Dogg|  Fabolous and Busta Rhymes),USBB40706450
AMUTBh/jXnfZ7Nt5vPLoe3Iw4oOYRu/482aD7f+dJew=,Elite Syncopations,GBAYC8601837
qg+psgC/apoLEGpgliX3m9x5Ev5Pq6w7G5EO8r2vXF0=,1000 Years – DJ Jerry,
GbQmq5Hu6Wd19WgDzN/8nJd+fyNrkqBvWioZCZjfzA8=,身邊人,HKA411300010
/67tVuc4cXlDGQMDruggFhgLf8uOukbDDhbwS4yy7/M=,愛你抹著祝你幸福,
khhQDqXyEy06GWzVWHjfQ2W3k+5mk4kh/tydxuECV/0=,Unpretty Rapstar (don't Stop),KRA491501023
VQYIAXKY6SQFF0BydlXaKfw/Zz1uYeZ3pp80MJvinKg=,小酒窩,TWB670805215
Xmy9GJicfpokcqmlzujdohR3PxngzlEr2R64qReH4bI=,Stop My Heart,KRA250700421
Zv0Kg0vfrUVN8VDzO6dn64o5Sb7XVNnyej2rzTqI+S0=,Made To Love Ya,USEE11000376
KrqotGPb36Q2llDcmA/+pUgM3Mw5Zbx9D46m1RoCFm8=,Laugh At Sex| Not Her,USA3D1010009
10YZ2KCVt0BCie+gf5oaehFdijggr4c5OtqRrwolYyk=,머리 어깨 무릎 발까지,KRA381002018
Dj6ujb3NFdMlOn5SpD6m6aO9IVrk53PIwIG71AfwW2Q=,Passion,GB2LD0902008
BVWq0WZ431ldBsZVnDZV9y/zfvnxq8POCbMIo85d/7g=,有效日期,HKI490102134
2WDa1quY17Iqilq6PD0CEruLWvMLOlu0i9C3ogKH4og=,Fireflies,US4KH1556001
DaO9tARLT8KJzGeXw3CelUiezyj4Jak74+5C+9TVU3U=,Prodigal,USUM70758801
FBNpqaVvWXqNL40Y6uF1EI1O2bMS/ZZFvUFAp3JM+0w=,Shining,USM2C0701207
NxAFfOh/M9v6t/E+ZJTN07j4GxNGLNpKiwiHlDUy6L0=,甲賀忍法帖(龍凰Remix),JPKI01315852
+kCI9cVhrWrJiygLWVFUZl9GMSiE+kInJufsBn6RlQc=,Sistar (Tv Mix),JPU901501229
RYppzkwnQaH+zhDSFtEmySHBf7IOCcG21J/P3N/yYVY=,Yong Yi Shou Shang De Nu Ren,HKA619900152
CwNPwc0t0/dSBhamT5b9lb9yBd9hUe9Sno8t0y0aFlQ=,Hold On Tight,USWB11500083
WazpavLjZ1m8RWMvonS6Us8aURobaK2OFRm4cNDIz54=,Magical,NLF711603220
qxNT3RkWKYI8AS+CWXbYkigebRzpqIxOd4SuPjJeRh0=,Loveagain (feat. Solar of MAMAMOO),HKI491638109
/cBxmw1/6w4tWoQt9ED7NEIDzhoLfiRDrdfJY+dAJd8=,相思的苦,
YToE/A/MLfN6XuKEZ9ybmhP5PN5/7oemVLrgF3xGCLA=,Lonely Day,KRA031102326
xOlRmz4lc0hPezvTadDe4IfwGVcDmLU2QJSVwGWbo1E=,悟,TWK810412006
mEG82Z1u5u9aCQuBjoIVAhtt8ViQezgyEQZAf/PQm3Q=,The Nutcracker| Op.71| Act I| Scene 2: 8. The Forest of Fir Trees in Winter,GBAYD8200432
9V2vmgn5lo4xePM5OoSbFvFeNLLdJcQMaVD4I1CrGPs=,I Wanna Dance With Somebody,USAR18700121
T6C3JIkemNqrXb4o/sZpz/StTSA1PL2+mnDhnyu+Hyw=,1+1,TWA450996804
b654izSo8s8AcGfWE0VFB/f6YZ9nQ8OJtqhrOXDEhzs=,水星逆行,HKI491498301
lrqOOsWwyG3VzPCPV5vhcFSFNHSPOJNaE0GD1vWVOlI=,夢不落,TWA530560009
teB/juiEWjoyNWc/CLFw/03Q/VUoAJKK7/7HBJF9ymI=,Who's Lovin' You,USMO16982624
dYEohWpPlip945p7SlBV46leVRICCul8hXVZPdppDyI=,When You Tell Me That You Love Me (Single mix),GBARL0500992
y7mDovhyjB542xh/Sei/Ud6Gq1bJM+R5GH1FcqGOfQ4=,拂櫻齋主,TWM031003911
U/EPojTrMC0sxebA1+DyQnogGtaXuPw0gjPEvOljRMI=,當玫瑰遇上真愛,HKD250615911
LxgdBfyST6WH1LK/sY7sAmGO6AlcCp2OTRL7+b3+bW0=,你懂嗎,TWB879702507
5ngJNl6+iGh1BO3X6jSKwb13vfgr+3Fqsb/wRhozW5U=,New Year's Day,USRC11502440
nE0ABNSm4BMLG2B66IjmY9oyEbLsTrUCzrUm1f+e9Lo=,I Sing A Simple Song Of Love (Arms Of Love),
J9z4qFLIImkxqrFBYqok4FHYCgjuRqqs6g1Gioblng4=,Arctic Fantasy,USSM11307320
gSJBdL+7z4FWRK3KlDt98F2SLG0U9XtAdgffOI0zw1U=,空白,TWE531320710
ravPC+bGRk5UEg/TH85OsP277BllEkcITWodP3FzYTI=,The First Cut Is the Deepest,USWB10806965
AR2eFX7S8La9dnpADC5WAoA0pMzQzrETkghhSr0K7QU=,POWER,USUM71018220
91rBq/IY0nTnD+nWjydITCC2FaLHPdoc3xoPqsc2l9w=,Heart,KRA031212117
oIOwkECKxaTeV9yycjGZ2hdIwoA4O7dXgrL4Wt9yGi4=,Bokuno Kotoba Dewa Nai Korewa Bokutachino Kotoba,JPU901501396
RLkOF2LIvEwhJMu08RIMgroS0rH4O7yHrujwOwgl1Vk=,Color My Life (Official Farbgefühle Festival Anthem),DEPY31600418
lMQTRmHHZ6i0hnb00RADDZRRviWAhT09Qxqx5uWgqcY=,Right Here| Right Now,GBBMQ9800077
aeK8XtAs/B4+8r5fWGsZxViWXhlDBo9DxSnAUwiO2jY=,心事誰人知,
9egsCd9Nhq0GasfHrhyfDLpFm6ouc4b9OAZv8eaqLbM=,Take It or Leave It,TCACI1547119
eEYgAwOxSr2SA2PrpLEsu4Naof1uyMjMTfvT5ettKYs=,Holiday,TCACC1468853
obDST6tB+mQiAFg8lIRnkNlrcXJBwu6J4NFTmRnoTI0=,29 #Strafford APTS,US38Y1630005
iVPKmdOKXImWXSCtSft/zZMe84txBsfhsd+jdRcFJX4=,Safe & Sound,GB2LD0902578
CTBYfVKOm72tkw6e23LpOljlzT6SLPsf2Pv/jdMpVJQ=,American Girl,USCBK1410079
1ZbpTMd56G5X3tlU2H7x/c7sGCXYmbpmdPjZq2dp0wk=,Over And Over,USWB10806001
k9zsvDQ5HN8RZUNHorvF0Lt0JxuLi9OwK6ei2wgKE3E=,toad toad(두껍아 두껍아),KRB920147762
Azkf0a0qX+FIiaLMMxRJ/YZbXnWAMLq8vDkcmiPTdk4=,Music Man,
ox+mzdpdOV2tBPye3vH/X8m25gwU/McvV3haBez/WSs=,恭喜發財,
Fbh36RJMdJoqrMYkGpRzwQg3xQOaY3NTxix+zsQ6V04=,聲聲慢 (Slow) のろのろ,TWB511172001
ZxAaqfvQ6QSew1etgvvyCY5266YIahHLFyPNTQa0+24=,Dreamer's Waltz,USNA10600106
rYMq/xSvn1AKx7fjrKEh2BNb/KCNWizqbuM2jw864u4=,Relieve Jet Lag,ITO101254745
WAydXH2qDeJeUwJUHvMd9zRoOT7eXo0mjV1fS4pb40U=,Skaikru Heroic Theme,USNLR1600132
xZO7iL+BoWlUcvHdbRwxk5k8e1wM41WRaUQ8a8pxbbg=,My Confession,USRE10301524
4ko+C+TGZ82BA1zRVGSqMaDYbe5kHDjQNXc0OHzTVWo=,Objection (Tango),NLB630100360
mfNlq5QO652csQqwYy2pKK1CkbOGdrLhYDkgIjVOu/M=,A Felicidade,FRZ017500650
3l3krEK//FDonJu0i51dEg7Ci6d0E6QS7mpsD4nICRA=,黎明時分,JPES01000081
79TCWDYoekLNa3GeIcCE5fmeX95zHKLkaXONJovBLVY=,Saint-Saëns : Cello Concerto No.1 in A minor Op.33 : I Allegro non troppo,FRZ206501101
Wi/nSC8PWdBoyCLE4x4JnPtYxhFtOef0+smMReXncwg=,心,SGA050700755
laoNrLQ+VXJ/RMxOmcUM81S5/V1lOY6uqDyCOSQE4WM=,Angels Fall,USHR11536293
96K3duEz1pbUJk2s/U3sBMkvC4e+t+36PIy2+YIM6zA=,Prana-Earth,DEB379503320
mfnVzZFhzD7SSLxgBtnTjgJX3T6FfUbkgC7ULBb39+Q=,Luv Ya,GBARL0900874
iZY5oTzjRm1lTMU2zlv7GPiHDPWlhraz9Mi8zqaA/7g=,Once,DED330537910
Qi8Y8BpTHmcLgmXOUOnHGRYHWbiXPrhucgTtkvWcOR4=,New Day,USUM71111636
fm+VGEumwM0hqsVFSxuvcY4hZbUwqF1TjljiNvlmmJg=,羅馬假期,TWB510539505
74D6q8lBcVajVHSWuHbuz+UsbcMDYKt5ZuCZk8lQ670=,paris skifs(巴黎的天空),
QGh+zIY+jNxnKOhIPcYzYDJQ+Rg7ADpkolUtZJVoKIk=,Happy Xmas (Music Box Version),FR96X1693854
k7AIUSZjoE7u9PhovsQYqoXWIeWv3cb4tmS5yKFTOxA=,節目一：我有明星夢,
5qOwPY50xI/2gPk9cUNfzxS3v2+6jeBakCcdhZsgjiw=,Frankincense and Forest Bathing,JPN351601752
RB1gtxGb6vhbQlSc3QxFQlNGMfq8JqhItIz/EvBcl7k=,Don't know why(不懂),
1T7pEM+3g+z143XP9gMiST0RDcxDOpGP5uMWUCWB1M4=,手紙～君たちへ～,JPPO00718120
d0pOofHBikSaW2Ww2T4SNy7CuXyzZKiDpqxivjV7OE4=,IT'S THE WAY,
uWk3upIG16+dM2lsoMKTw2m/4jz8aKUBUB3W+leRhTE=,Lazy Days,GBAHT0005380
gHzF4gkxePGxOe/MwhNNOwL6qTmYuBVGwsqvx4rA9xM=,Cavern,USWD11677925
j4xChAvj1XUeQjP6EhZ7bdLUCTqBgKx6z7ycFRjHTWw=,On Your Side,GBAHS0300611
SW7T/upOyq601oiATCWhTOoOd9Lz5yPMv0tVXKoKsOw=,More Than Words (Piano Instrumental),USV291400447
hCarFAsK0ua7L4ZOCr6nPpecNgT9Qjk9pgU5qePR0pg=,聯考族的假期,TWA538704409
HEzzzieyBSEvmwYaIdw4YeriU08EgXY88V0mQjfmFdQ=,A Sky Full of Stars (Dance Mix),QM7281466868
NUTLSKqabYRzRHzaotxBaBbIEGuI1ClzmYpcNCFn69I=,Chills,USRC11602786
V/bkYX8KJ7dMW8lEVfCtKzL8uruhOf1tx6Z96R5QmRc=,Missouri Sunrise,TCAAT1087765
M0GG9nYCSJclOKgZkWJSPGJvFM9dSjZfB4VFfzz583Q=,流水年華,HKUM70700725
XMO3FDONv4koQae5yFWAIsgDURrnTru/LnmV2Rgs6/g=,We Be Burnin' (Recognize It),USAT20502060
Y55cqhGIDa0B0aB0otIdk7HPNHKVjdtgm41mJSRhWao=,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor| Op. 27 No. 2| ""Moonlight"": III. Presto agitato",GBAYC9903659
sEWVN6XQa19ItSgtgu1c+vu3wNYM2fTeRZQ0lCnES1A=,Happy New Year這個讚,TWA451099001
NeyxPpJolMuxTH4l60i4qGn5YYWm5OhWs9CsMI9KCVY=,365nichi no kamihikouki,JPKI01519629
0wBI0i04iuCSec0snteaOoatfQPMrjOy/JQep2aZuGs=,愛,HKJ341550072
QASSQuQQ9rwLt6pKzVPF82TZAtbI65beRVkpG61GQvo=,In A Hot Spring Village,
sHidPmLkgZH2lWg8tiPf25NZ3xHB1/uYvD4AJIQAI6I=,At Your Touch,UK4JN1300001
0BLMCpMlWuycOF2dOr5LvhGASVYyptXDrOI73i27sCQ=,My Brothers,USUYG1110226
6LEqvSzO++s0h/jcwGigG2gtOHM2NEIO78gW4seAivo=,愛到抹凍愛,TWA239400017
OsSM7XCHlXM7CwUR7dXVCHeqp9kANbNAJpuwcDi3OhY=,月亮我願意,TWA210520903
o2Zoutf0pPZLso1HHytyaI4vtE7EDnnb/EOGwZRljrQ=,Walk Right In,USVG20488456
FwxPH+tQ1+IVQVukCG+ogV8m0fvp2rDZoDfRsKqsjhY=,Goldskies,QM7281427780
jTcBqZOk4VFhUb9hnsSZWz1WcPsQXmM0PwghZ716wjU=,S.O.S. (Remastered 2016),DEH841600957
8FL1qhfrJIYw/FkqfGVhLvGgNgPYgYoMg9B5U3yBUlk=,One,USHM80447424
4pvcN/TNrQLV97ZGd4q/PL0rqu12WIgwqzjnSlLt5uQ=,For God and for Country,USWD11365438
wMG0zYWLqfjTXBP6Mc8O29vE6TKgCEU6DdCMC85oEMA=,More Than This (愛你更多),GBHMU1100163
vvX7T0pAn7RxMrjMf2Zx5PFtG/3kDLnyo3GN8TesEqc=,你的原點（故鄉）,JPVI00843260
HqFOi5Gr68VUc4vAD0KZ74+9nvr36CYPILHX2bD+iSo=,Slo Motion,DEBL60358806
EgUt/0hGn0HX1YLDNXKNDyrWWJ/BCC1t/jfpTsVGYU0=,Cotton Fields (The Cotton Song),USGJP1300167
ULG/x7WrW55uqXTmVvS/JP5Phr/2ZurPwrw1bEDVrZw=,Big Big Kid(Album Version),USUM70612706
zjdynbNnCq7oKKBFRwBv0oqUux2AOnVOWipd9xA/bnE=,Special Love – Sweet Sorrow,KRB001400001
6EQTLxykPpETQ9jnKgjdlYBg2wNuGPusdcO5jqP7IsQ=,Pierrot,JPTF01404802
MdNzO04T4T4/6wAyOohtpezaENFZp6H8YCCjuxjnuTI=,I Don't Wanna Live Without Your Love,USRE18800020
OhaKYOh3fOpSXntA80tcBGhYIHWfMcWyNrSVmKRCOGo=,"Étude in A-Flat Major| Op. 25| No. 1 ""Aeolian Harp""",USSM10013965
w/e6v7TChIU3LHm8si2C8DthsYb3FXf/ktzo77uOK8s=,Vivo Per Lei,ITZ040700161
iTEgeUnLVud9NHsRxYUdccFRBtmVdi+Fw4kHdexqG6o=,St. Brick Intro,USAT21603366
omKdGL48eTujz0xNXMaxvjuTLLej2XTfBNzy2Jws7F8=,Corn,KRA031204718
9+3XAV6i6bX6niYntWuavMly3FNoGmg6aZIwXcj+DjI=,Moldau,JPN900904230
1MQEVyE3uIRe8eIiY78fmJ+YZpZCpc65dRlyi9fg4Yc=,Born Slippy,JPB621501174
So2OqHnJSszkYs/b+paFnzMkw5bOt/gb21uZgP6IR14=,體溫,TWE531320608
6ESDQBHhDftkgpYxiMPICXHw1HkM2TAe9Tb9RTUiYVk=,계획적인 여자 (feat.Gganmo & Zico Of Block B),KRA381211237
6dGD6M3I1IuOAQkZXFgxNBHp6TmftRFWZzHmlQnTgBg=,My Baby Just Cares For Me,
CNYc4o9wUnal0+FZe9BxZs5Su1SZRcMkF9zdINA+WlM=,吻～天地的愛與戀（演唱版）-滿書雯,TWC811101004
dxtkkfcqQ0lFEtKLJdfnGXODQswAbFfJq8ea2UNEbBQ=,Fux with the Tux,US2S71782001
ZN+BJD//pXDF+SBh3Mbce+Mx3+4YI5r7bIYSSls3KKo=,You Make Me Feel,GBARL0000256
GbhCOc8mbTux5yarYfN4WmCfg7Q9Nz7ZiqMnjym5+pQ=,Nocturne No.20 in C sharp minor| Op.posth.,GBBBA0942320
0hZ6qzRpq0ptcoqWWhwM+HMuWowfkVWP5Y9X9sxrI0A=,Dear Friend,JPPO01503991
DWnxK7cy3xrbIaVvSE0zTXzcjceqsdcHYsfjfglFtKk=,是你自己，而我愛你,TWY031400002
MxRFwh5CaUm+B5n7t2QiLISvU4tSy0nUddCTGJQcg/8=,Love Love Love,AUWA01100032
hQT9zfDXr3WtYoy1C+tL1LKfamQ/fwH5pcVjPZ1sIDI=,Better,GBUM70812969
TAhlZhTe+JNgp7q0Zb8zM9GVCcUTL9KFzsuxKNUzhCk=,Kiss Me Good-Bye,USA371698211
ZM6KlzkRC3BQwmAMgZdz9Oy6fRjYuD/R3z0RHTHsNMg=,Some Way,GBPS81513364
QVgiy0Bjq2eMYCql5Op7366zEYmI7gqwuYiawQeUILM=,小霸王,TWK230701003
hDI7Usr2txbHMnk5jEolb4EDMisK1yLiMOCHIA2ngag=,So Long| So Long,USVR90690320
rIprsh98G8FrjLagRjQ0xGK+6tj2nAdtOm4g9RYdc+w=,雪中火,TWB819508007
isxJmKfd+/d/XjfgxqAJ7NO/eZhDfCzEkduIYX+Oyn8=,This Old Man,HKD250320414
UHjhaP5+zJKogimMp8wXH+XLGpbZA1kIMz1PP7e7RDc=,Keep It Gangsta,USUM70620511
ao3/ooDViz18wj97lc15rYYY5oA5KQuSfdemtkU+Y3M=,Sexy Bitch,FRZID0902270
2lb7I4UK5JUEVpQvZCzN+gVkcsd7HSUg+AEJK2QQCr4=,對你愛不完,TWA479508003
eFn0rs72a7jKAJtvkpszpI+C7e95Kso17TZDZp7a3Fs=,Each And Every One,GBAHT1200196
ANsQCs2DRBQB3ZngzsghSu63jb7SAjS+7MxFiMe0qQg=,You Make Me Wanna Die,USLE10781403
Q4DVBrM8OrS5dN69hUgXxV2SPhbVMCCgHNYtA1nr9MY=,Shakuhachi,ITO101200310
1LzNtw4F745gaVGLE/n8EbTtckgV3fFsIemDyMZqjeQ=,Let's Face the Music and Dance,GB8KG1101953
rHa4XxlRma0lZ8pxxmqsxIbwIjb6lUkvaQM8CQVuSfA=,潘尼諾：為什麼？,
6cAGTqePinpAKFdaXV74Jtv+pUsdU1o7aXQYMVuuLJE=,The Ways of the Force,USWD11575440
